epoch,split,loss,masked_mse
12,val,0.9264684418837229,0.9264684418837229
13,train,0.9125819355249405,0.9125819355249405
13,val,0.9190065066019694,0.9190065066019694
14,train,0.8977929900089899,0.8977929900089899
14,val,0.8971212158600489,0.8971212158600489
15,train,0.9147652884324392,0.9147652884324392
15,val,0.9263603687286377,0.9263603687286377
16,train,0.9473109245300293,0.9473109245300293
16,val,0.8927227656046549,0.8927227656046549
17,train,0.915461520353953,0.915461520353953
17,val,0.9034242232640585,0.9034242232640585
18,train,0.8924331267674764,0.8924331267674764
18,val,0.9180135875940323,0.9180135875940323
19,train,0.8850180556376775,0.8850180556376775
19,val,0.9143966535727183,0.9143966535727183
20,train,0.8646871993939081,0.8646871993939081
20,val,0.9160792529582977,0.9160792529582977
21,train,0.9353133042653402,0.9353133042653402
21,val,0.9397362718979517,0.9397362718979517
22,train,0.9276610414187113,0.9276610414187113
22,val,0.9100712537765503,0.9100712537765503
23,train,0.9338910132646561,0.9338910132646561
23,val,0.9352734188238779,0.9352734188238779
24,train,0.8999949196974436,0.8999949196974436
24,val,0.910491481423378,0.910491481423378
25,train,0.8971524387598038,0.8971524387598038
25,val,0.9206993033488592,0.9206993033488592
26,train,0.8696369727452596,0.8696369727452596
26,val,0.9087543487548828,0.9087543487548828
27,train,0.8887593348821005,0.8887593348821005
27,val,0.9070060402154922,0.9070060402154922
28,train,0.898292655746142,0.898292655746142
28,val,0.9050460159778595,0.9050460159778595
29,train,0.8979494919379553,0.8979494919379553
29,val,0.9217826922734579,0.9217826922734579
30,train,0.8988440732161204,0.8988440732161204
30,val,0.9032808740933737,0.9032808740933737
31,train,0.8920217206080755,0.8920217206080755
31,val,0.939202293753624,0.939202293753624
32,train,0.8968925873438517,0.8968925873438517
32,val,0.882132371266683,0.882132371266683
33,train,0.8512781411409378,0.8512781411409378
33,val,0.92013352115949,0.92013352115949
34,train,0.8872393270333608,0.8872393270333608
34,val,0.9123963514963785,0.9123963514963785
35,train,0.9358542362848917,0.9358542362848917
35,val,0.919434572259585,0.919434572259585
36,train,0.9356025805075964,0.9356025805075964
36,val,0.9025283455848694,0.9025283455848694
37,train,0.8904401510953903,0.8904401510953903
37,val,0.9011497894922892,0.9011497894922892
38,train,0.8959222882986069,0.8959222882986069
38,val,0.9250009755293528,0.9250009755293528
39,train,0.9138355106115341,0.9138355106115341
39,val,0.8933891852696737,0.8933891852696737
40,train,0.919911170999209,0.919911170999209
40,val,0.917253186305364,0.917253186305364
41,train,0.8932298223177592,0.8932298223177592
41,val,0.8965804974238077,0.8965804974238077
42,train,0.928693930308024,0.928693930308024
42,val,0.9081570555766424,0.9081570555766424
43,train,0.897209644317627,0.897209644317627
43,val,0.9089416662851969,0.9089416662851969
44,train,0.9025624344746271,0.9025624344746271
44,val,0.9139082829157511,0.9139082829157511
45,train,0.9407163063685099,0.9407163063685099
45,val,0.9158602704604467,0.9158602704604467
46,train,0.8857801109552383,0.8857801109552383
46,val,0.9128574232260386,0.9128574232260386
47,train,0.8975600153207779,0.8975600153207779
47,val,0.891312504808108,0.891312504808108
48,train,0.9331318189700445,0.9331318189700445
48,val,0.9284189492464066,0.9284189492464066
49,train,0.9106164127588272,0.9106164127588272
49,val,0.928924118479093,0.928924118479093
50,train,0.9257075289885203,0.9257075289885203
50,val,0.9375153581301371,0.9375153581301371
51,train,0.9093697716792425,0.9093697716792425
51,val,0.9650502651929855,0.9650502651929855
52,train,0.9278810222943624,0.9278810222943624
52,val,0.9572533965110779,0.9572533965110779
53,train,0.9144914597272873,0.9144914597272873
53,val,0.9045374741156896,0.9045374741156896
54,train,0.9077278872330984,0.9077278872330984
54,val,0.9028039872646332,0.9028039872646332
55,train,0.9032620638608932,0.9032620638608932
55,val,0.9003704537947973,0.9003704537947973
56,train,0.9066318174203237,0.9066318174203237
56,val,0.8999005258083344,0.8999005258083344
57,train,0.9165548433860143,0.9165548433860143
57,val,0.8736011187235514,0.8736011187235514
58,train,0.91828753054142,0.91828753054142
58,val,0.9414183050394058,0.9414183050394058
59,train,0.9534166107575098,0.9534166107575098
59,val,0.911515528957049,0.911515528957049
60,train,0.9173863927523295,0.9173863927523295
60,val,0.8937617192665736,0.8937617192665736
61,train,0.8988023499647776,0.8988023499647776
61,val,0.9308396677176157,0.9308396677176157
62,train,0.9106507996718088,0.9106507996718088
62,val,0.8903636286656061,0.8903636286656061
63,train,0.9337737758954366,0.9337737758954366
63,val,0.8995057791471481,0.8995057791471481
64,train,0.8999481499195099,0.8999481499195099
64,val,0.8945903231700262,0.8945903231700262
65,train,0.9208868195613226,0.9208868195613226
65,val,0.9227729042371114,0.9227729042371114
66,train,0.9166143238544464,0.9166143238544464
66,val,0.8965600182612737,0.8965600182612737
67,train,0.9095727751652399,0.9095727751652399
67,val,0.9277812192837397,0.9277812192837397
68,train,0.875392218430837,0.875392218430837
68,val,0.8916306346654892,0.8916306346654892
69,train,0.9212994625171026,0.9212994625171026
69,val,0.9257309287786484,0.9257309287786484
70,train,0.9061314264933268,0.9061314264933268
70,val,0.920833999911944,0.920833999911944
71,train,0.9624611884355545,0.9624611884355545
71,val,0.9059466868638992,0.9059466868638992
72,train,0.905338779091835,0.905338779091835
72,val,0.9057960410912832,0.9057960410912832
73,train,0.8776259273290634,0.8776259273290634
73,val,0.9019881933927536,0.9019881933927536
74,train,0.8822974264621735,0.8822974264621735
74,val,0.9149195700883865,0.9149195700883865
75,train,0.9533876876036326,0.9533876876036326
75,val,0.9231243232885996,0.9231243232885996
76,train,0.926584338148435,0.926584338148435
76,val,0.8910154203573862,0.8910154203573862
77,train,0.911079133550326,0.911079133550326
77,val,0.9259790430466334,0.9259790430466334
78,train,0.9330354730288187,0.9330354730288187
78,val,0.8917693893114725,0.8917693893114725
79,train,0.8819776425758997,0.8819776425758997
79,val,0.9199570814768473,0.9199570814768473
80,train,0.9540096869071325,0.9540096869071325
80,val,0.9330755124489466,0.9330755124489466
81,train,0.9244349052508672,0.9244349052508672
81,val,0.9089254140853882,0.9089254140853882
82,train,0.9114176084597906,0.9114176084597906
82,val,0.9472269167502722,0.9472269167502722
83,train,0.9324256231387457,0.9324256231387457
83,val,0.9051250716050466,0.9051250716050466
84,train,0.9288166562716166,0.9288166562716166
84,val,0.8773678243160248,0.8773678243160248
85,train,0.9663723359505335,0.9663723359505335
85,val,0.9041057974100113,0.9041057974100113
86,train,0.9366981238126755,0.9366981238126755
86,val,0.9423104325930277,0.9423104325930277
87,train,0.9100354462862015,0.9100354462862015
87,val,0.8955498486757278,0.8955498486757278
88,train,0.9004955142736435,0.9004955142736435
88,val,0.8774290581544241,0.8774290581544241
89,train,0.9390688290198644,0.9390688290198644
89,val,0.9585576504468918,0.9585576504468918
90,train,0.8948658804098765,0.8948658804098765
90,val,0.8867287039756775,0.8867287039756775
91,train,0.9111171464125315,0.9111171464125315
91,val,0.9121848344802856,0.9121848344802856
92,train,0.940958246588707,0.940958246588707
92,val,0.9373215188582739,0.9373215188582739
93,train,0.896736721197764,0.896736721197764
93,val,0.9218675047159195,0.9218675047159195
94,train,0.9474583317836126,0.9474583317836126
94,val,0.9265726109345754,0.9265726109345754
95,train,0.916833221912384,0.916833221912384
95,val,0.9026918113231659,0.9026918113231659
96,train,0.9397611866394678,0.9397611866394678
96,val,0.9367510825395584,0.9367510825395584
97,train,0.9133089234431585,0.9133089234431585
97,val,0.9329360624154409,0.9329360624154409
98,train,0.8899798095226288,0.8899798095226288
98,val,0.909437914689382,0.909437914689382
99,train,0.9240282823642095,0.9240282823642095
99,val,0.9453802704811096,0.9453802704811096
100,train,0.9132706473271052,0.9132706473271052
100,val,0.9010656426350275,0.9010656426350275
